lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_status,call_reason,snr_sm_id,cycle,Reason_for_not_interested,language,watched_percentage,Lead_Status
USR1215,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Cannot afford,Telugu,27.0,Yet to convert Lead
USR1215,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Cannot afford,Telugu,27.0,Yet to convert Lead
USR1215,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,3,Cannot afford,Telugu,27.0,Yet to convert Lead
USR1216,18,MALE,Chennai,B.Tech,Business,SEO,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1216,18,MALE,Chennai,B.Tech,Business,SEO,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1216,18,MALE,Chennai,B.Tech,Business,SEO,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1216,18,MALE,Chennai,B.Tech,Business,SEO,JNR1011MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,consideration,successful,interested_for_conversion,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1217,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1011MG,consideration,successful,followup_for_conversion,SNR503MG,4,Student not interested in domain,English,14.0,Yet to convert Lead
USR1218,21,MALE,Mumbai,Degree,IT Employee,website,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,4,Wants offline classes,Telugu,85.0,Yet to convert Lead
USR1218,21,MALE,Mumbai,Degree,IT Employee,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Wants offline classes,Telugu,85.0,Yet to convert Lead
USR1218,21,MALE,Mumbai,Degree,IT Employee,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Wants offline classes,Telugu,85.0,Yet to convert Lead
USR1218,21,MALE,Mumbai,Degree,IT Employee,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Wants offline classes,Telugu,85.0,Yet to convert Lead
USR1218,21,MALE,Mumbai,Degree,IT Employee,website,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,4,Wants offline classes,Telugu,85.0,Yet to convert Lead
USR1219,22,FEMALE,Bengaluru,Looking for Job,Government Employee,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1219,22,FEMALE,Bengaluru,Looking for Job,Government Employee,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1219,22,FEMALE,Bengaluru,Looking for Job,Government Employee,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1220,25,MALE,Kochi,10th Completed,Doctor,website,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1220,25,MALE,Kochi,10th Completed,Doctor,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1220,25,MALE,Kochi,10th Completed,Doctor,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1220,25,MALE,Kochi,10th Completed,Doctor,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1221,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,website,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1221,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,website,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1221,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,website,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1221,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,website,JNR1012MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,consideration,unsuccessful,followup_for_conversion,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,consideration,successful,followup_for_conversion,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1222,24,FEMALE,Hyderabad,Looking for Job,Business,website,JNR1012MG,conversion,successful,successful_conversion,SNR503MG,1,Shown Interest,English,25.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,consideration,successful,followup_for_conversion,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1223,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1012MG,conversion,successful,successful_conversion,SNR503MG,1,Shown Interest,Telugu,23.0,Yet to convert Lead
USR1224,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1224,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1224,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1225,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1012MG,awareness,successful,followup_for_consideration,SNR503MG,1,Cannot afford,Hindi,21.0,Yet to convert Lead
USR1226,18,MALE,Kochi,B.Tech,Business,SEO,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1226,18,MALE,Kochi,B.Tech,Business,SEO,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1226,18,MALE,Kochi,B.Tech,Business,SEO,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1226,18,MALE,Kochi,B.Tech,Business,SEO,JNR1012MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1227,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Cannot afford,English,73.0,Yet to convert Lead
USR1227,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Cannot afford,English,73.0,Yet to convert Lead
USR1227,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Cannot afford,English,73.0,Yet to convert Lead
USR1227,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,2,Cannot afford,English,73.0,Yet to convert Lead
USR1227,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,2,Cannot afford,English,73.0,Yet to convert Lead
USR1227,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1012MG,consideration,successful,followup_for_conversion,SNR503MG,2,Cannot afford,English,73.0,Yet to convert Lead
USR1228,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1012MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1228,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1228,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1228,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1229,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1229,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1229,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1230,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1012MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,2,Cannot afford,English,74.0,Yet to convert Lead
USR1230,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Cannot afford,English,74.0,Yet to convert Lead
USR1230,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Cannot afford,English,74.0,Yet to convert Lead
USR1230,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Cannot afford,English,74.0,Yet to convert Lead
USR1230,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,2,Cannot afford,English,74.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1231,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,consideration,successful,followup_for_conversion,SNR503MG,3,Cannot afford,English,19.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,awareness,successful,followup_for_consideration,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,consideration,successful,followup_for_conversion,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1232,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1012MG,conversion,successful,successful_conversion,SNR503MG,3,Shown Interest,Telugu,75.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,Lead Stage,unsuccessful,demo_schedule,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,awareness,successful,post_demo_followup,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,consideration,successful,interested_for_conversion,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,consideration,successful,followup_for_conversion,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
USR1233,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1012MG,conversion,successful,successful_conversion,SNR503MG,3,Shown Interest,English,17.0,Yet to convert Lead
